PacketID,Prediction,Action
980,[0.9960527],Blocked
981,[0.00160062],Allowed
982,[0.8059997],Blocked
983,[0.8555113],Blocked
984,[0.998933],Blocked
985,[0.00116233],Allowed
986,[0.8420921],Blocked
987,[0.00472369],Allowed
988,[0.01821234],Allowed
989,[0.9525244],Blocked
990,[0.6979156],Blocked
991,[0.36276457],Allowed
992,[0.4871155],Allowed
993,[7.9936346e-19],Allowed
994,[1.1828838e-05],Allowed
995,[0.00889479],Allowed
996,[0.7541449],Blocked
997,[9.386684e-06],Allowed
998,[0.00118958],Allowed
999,[0.99026245],Blocked
1000,[7.602037e-05],Allowed
1001,[0.00094741],Allowed
1002,[0.00114189],Allowed
1003,[0.00016724],Allowed
1004,[0.1416144],Allowed
1005,[0.99909425],Blocked
1006,[0.4737946],Allowed
1007,[0.9999986],Blocked
1008,[9.467508e-05],Allowed
1009,[0.59586734],Blocked
1010,[0.00125037],Allowed
1011,[0.00041883],Allowed
1012,[0.00156485],Allowed
1013,[0.0012506],Allowed
1014,[0.8072247],Blocked
1015,[0.9951905],Blocked
1016,[0.00271951],Allowed
1017,[0.00838323],Allowed
1018,[0.46849614],Allowed
1019,[4.834223e-06],Allowed
1020,[0.0036343],Allowed
1021,[0.99998105],Blocked
1022,[0.00089507],Allowed
1023,[0.00018687],Allowed
1024,[0.9999186],Blocked
1025,[0.9775557],Blocked
1026,[0.97813725],Blocked
1027,[0.16517054],Allowed
1028,[0.00044756],Allowed
1029,[0.9946343],Blocked
1030,[0.00017926],Allowed
1031,[6.157621e-10],Allowed
1032,[0.00143174],Allowed
1033,[0.809613],Blocked
1034,[0.9941481],Blocked
1035,[0.00093787],Allowed
1036,[0.00058181],Allowed
1037,[0.00085953],Allowed
1038,[0.00417315],Allowed
1039,[0.9997558],Blocked
1040,[0.00297781],Allowed
1041,[0.8132003],Blocked
1042,[0.9983926],Blocked
1043,[0.99035835],Blocked
1044,[2.8965221e-06],Allowed
1045,[0.00026048],Allowed
1046,[0.00220955],Allowed
1047,[0.9991912],Blocked
1048,[1.9644356e-05],Allowed
1049,[0.00028764],Allowed
1050,[0.9983341],Blocked
1051,[0.9897838],Blocked
1052,[2.171895e-06],Allowed
1053,[1.446541e-05],Allowed
1054,[0.00090769],Allowed
1055,[0.00173235],Allowed
1056,[0.00314479],Allowed
1057,[0.9987876],Blocked
1058,[0.51927227],Blocked
1059,[0.8187695],Blocked
1060,[0.00110098],Allowed
1061,[0.94686157],Blocked
1062,[0.00162343],Allowed
1063,[0.19294772],Allowed
1064,[0.0010111],Allowed
1065,[0.8208263],Blocked
1066,[0.00156637],Allowed
1067,[0.9885708],Blocked
1068,[0.00093311],Allowed
1069,[0.8773124],Blocked
1070,[8.839651e-06],Allowed
1071,[0.00016554],Allowed
1072,[0.9998062],Blocked
1073,[0.00115429],Allowed
1074,[3.4171568e-05],Allowed
1075,[9.576515e-07],Allowed
1076,[0.8558565],Blocked
1077,[0.00076659],Allowed
1078,[0.96422297],Blocked
1079,[0.00060292],Allowed
1080,[0.0003544],Allowed
1081,[2.6233964e-05],Allowed
1082,[7.75684e-06],Allowed
1083,[0.4434475],Allowed
1084,[0.80301],Blocked
1085,[0.05348752],Allowed
1086,[2.0808235e-05],Allowed
1087,[0.94055974],Blocked
1088,[0.001738],Allowed
1089,[0.00015059],Allowed
1090,[0.9761118],Blocked
1091,[0.00011486],Allowed
1092,[0.00017377],Allowed
1093,[0.999312],Blocked
1094,[0.3840009],Allowed
1095,[0.00071091],Allowed
1096,[0.9997073],Blocked
1097,[1.5280492e-08],Allowed
1098,[0.00111483],Allowed
1099,[0.00170902],Allowed
1100,[0.00329376],Allowed
1101,[0.00124737],Allowed
1102,[0.90538555],Blocked
1103,[0.00261835],Allowed
1104,[0.01701816],Allowed
1105,[0.00360748],Allowed
1106,[0.00100146],Allowed
1107,[0.00345747],Allowed
1108,[0.99986213],Blocked
1109,[0.7950787],Blocked
1110,[0.00039102],Allowed
1111,[0.7391561],Blocked
1112,[0.9444752],Blocked
1113,[2.611876e-06],Allowed
1114,[0.00026174],Allowed
1115,[1.0918914e-05],Allowed
1116,[0.8587072],Blocked
1117,[0.00427193],Allowed
1118,[0.9999956],Blocked
1119,[0.00018407],Allowed
1120,[0.99940133],Blocked
1121,[0.00067413],Allowed
1122,[0.8266606],Blocked
1123,[3.743392e-05],Allowed
1124,[0.9992321],Blocked
1125,[0.8663076],Blocked
1126,[0.98979354],Blocked
1127,[0.00064106],Allowed
1128,[6.3503744e-06],Allowed
1129,[0.9999214],Blocked
1130,[0.00093378],Allowed
1131,[0.0018281],Allowed
1132,[0.92713785],Blocked
1133,[0.92837],Blocked
1134,[0.00065542],Allowed
1135,[0.00104553],Allowed
1136,[5.6385106e-06],Allowed
1137,[0.01678167],Allowed
1138,[0.70650756],Blocked
1139,[0.69150317],Blocked
1140,[0.9907611],Blocked
1141,[0.23325962],Allowed
1142,[0.9885504],Blocked
1143,[0.99851125],Blocked
1144,[1.4328306e-05],Allowed
1145,[0.001862],Allowed
1146,[0.00311005],Allowed
1147,[0.76503086],Blocked
1148,[0.99832183],Blocked
1149,[0.99989563],Blocked
1150,[2.3293353e-05],Allowed
1151,[0.97028303],Blocked
1152,[0.00350866],Allowed
1153,[0.00018383],Allowed
1154,[0.99807096],Blocked
1155,[0.00023465],Allowed
1156,[6.819981e-06],Allowed
1157,[0.99999845],Blocked
1158,[0.99999577],Blocked
1159,[0.99428594],Blocked
1160,[0.00100014],Allowed
1161,[3.394729e-05],Allowed
1162,[0.0491689],Allowed
1163,[0.7549263],Blocked
1164,[0.00095894],Allowed
1165,[0.8746371],Blocked
1166,[0.00305881],Allowed
1167,[0.00083702],Allowed
1168,[0.6622064],Blocked
1169,[0.00014059],Allowed
1170,[0.8465275],Blocked
1171,[0.35043982],Allowed
1172,[0.7552218],Blocked
1173,[0.00215093],Allowed
1174,[1.5730706e-05],Allowed
1175,[0.00096123],Allowed
1176,[0.00102657],Allowed
1177,[0.37842554],Allowed
1178,[0.59775203],Blocked
1179,[8.97021e-06],Allowed
1180,[0.00192315],Allowed
1181,[5.9702425e-06],Allowed
1182,[0.9930197],Blocked
1183,[0.9972943],Blocked
1184,[1.6263511e-05],Allowed
1185,[0.00132671],Allowed
1186,[3.918519e-06],Allowed
1187,[9.403149e-05],Allowed
1188,[0.4137491],Allowed
1189,[0.9999156],Blocked
1190,[0.04494769],Allowed
1191,[0.0001691],Allowed
1192,[0.16911972],Allowed
1193,[0.00042269],Allowed
1194,[0.970561],Blocked
1195,[0.00297348],Allowed
1196,[0.04656741],Allowed
1197,[0.00103661],Allowed
1198,[0.6871889],Blocked
1199,[0.9986213],Blocked
1200,[0.00188621],Allowed
1201,[0.00056122],Allowed
1202,[0.00432654],Allowed
1203,[0.8539231],Blocked
1204,[0.01524847],Allowed
1205,[0.9956309],Blocked
1206,[0.9816576],Blocked
1207,[3.4317316e-05],Allowed
1208,[0.00124505],Allowed
1209,[3.0904728e-06],Allowed
1210,[0.76746774],Blocked
1211,[0.50285],Blocked
1212,[0.99983513],Blocked
1213,[0.00111373],Allowed
1214,[0.00098267],Allowed
1215,[0.00031545],Allowed
1216,[0.65401393],Blocked
1217,[0.13482891],Allowed
1218,[7.053203e-26],Allowed
1219,[0.9984416],Blocked
1220,[0.9725633],Blocked
1221,[0.9927219],Blocked
1222,[7.369683e-05],Allowed
1223,[0.0001477],Allowed
1224,[0.00126249],Allowed
1225,[0.00029664],Allowed
1226,[0.54443973],Blocked
1227,[0.8451764],Blocked
1228,[0.00096992],Allowed
1229,[0.9991588],Blocked
1230,[0.00087061],Allowed
1231,[0.8345314],Blocked
1232,[0.8664452],Blocked
1233,[1.195171e-05],Allowed
1234,[0.8653081],Blocked
1235,[0.00051099],Allowed
1236,[0.00245504],Allowed
1237,[0.8357491],Blocked
1238,[0.5913771],Blocked
1239,[0.96791035],Blocked
1240,[2.5018214e-06],Allowed
1241,[0.01322205],Allowed
1242,[0.9990382],Blocked
1243,[0.9737519],Blocked
1244,[0.98921055],Blocked
1245,[0.00021938],Allowed
1246,[0.9986655],Blocked
1247,[0.00017812],Allowed
1248,[0.99966896],Blocked
1249,[1.3996936e-07],Allowed
1250,[4.696698e-06],Allowed
1251,[0.00202884],Allowed
1252,[0.06384956],Allowed
1253,[0.0003976],Allowed
1254,[0.9736194],Blocked
1255,[0.00567401],Allowed
1256,[0.9999697],Blocked
1257,[0.926752],Blocked
1258,[0.9994201],Blocked
1259,[0.00137562],Allowed
1260,[0.02206862],Allowed
1261,[2.9413659e-05],Allowed
1262,[0.9902194],Blocked
1263,[0.00188882],Allowed
1264,[0.00231125],Allowed
1265,[0.00092017],Allowed
1266,[0.00167496],Allowed
1267,[0.47235495],Allowed
1268,[0.9999958],Blocked
1269,[0.9990369],Blocked
1270,[0.03172427],Allowed
1271,[2.926283e-06],Allowed
1272,[0.00192081],Allowed
1273,[0.26578486],Allowed
1274,[0.95093757],Blocked
1275,[0.00013961],Allowed
1276,[0.00095861],Allowed
1277,[5.0229723e-06],Allowed
1278,[0.00323707],Allowed
1279,[0.14428811],Allowed
1280,[0.00098973],Allowed
1281,[0.00027467],Allowed
1282,[0.66611373],Blocked
1283,[0.4748382],Allowed
1284,[0.99815553],Blocked
1285,[1.4282575e-05],Allowed
1286,[0.00098882],Allowed
1287,[0.98617166],Blocked
1288,[4.0155505e-06],Allowed
1289,[0.00069828],Allowed
1290,[0.00110227],Allowed
1291,[0.9283868],Blocked
1292,[5.844091e-06],Allowed
1293,[0.00017765],Allowed
1294,[0.00037746],Allowed
1295,[0.00215915],Allowed
1296,[0.8054288],Blocked
1297,[0.99084425],Blocked
1298,[0.9913202],Blocked
1299,[0.8634622],Blocked
1300,[1.2977157e-05],Allowed
1301,[0.86606264],Blocked
1302,[0.05562873],Allowed
1303,[0.00107041],Allowed
1304,[0.999651],Blocked
1305,[0.00062461],Allowed
1306,[0.00020605],Allowed
1307,[0.0008956],Allowed
1308,[0.00062862],Allowed
1309,[5.379977e-06],Allowed
1310,[0.00284244],Allowed
1311,[0.99864256],Blocked
1312,[0.79460007],Blocked
1313,[0.00111952],Allowed
1314,[0.00098484],Allowed
1315,[0.40169108],Allowed
1316,[0.95099145],Blocked
1317,[0.00089098],Allowed
1318,[0.9999975],Blocked
1319,[0.00045353],Allowed
1320,[2.2435097e-05],Allowed
1321,[0.99714845],Blocked
1322,[0.0019869],Allowed
1323,[0.9048637],Blocked
1324,[1.7046063e-05],Allowed
1325,[0.00095016],Allowed
1326,[0.00228684],Allowed
1327,[0.81113535],Blocked
1328,[0.00025315],Allowed
1329,[0.9756065],Blocked
1330,[0.9985536],Blocked
1331,[0.00119735],Allowed
1332,[0.00015679],Allowed
1333,[0.00020333],Allowed
1334,[0.00094717],Allowed
1335,[0.00085954],Allowed
1336,[0.61139333],Blocked
1337,[0.8990847],Blocked
1338,[0.5523474],Blocked
1339,[0.9144041],Blocked
1340,[0.8608698],Blocked
1341,[0.97204846],Blocked
1342,[0.9865876],Blocked
1343,[2.025397e-05],Allowed
1344,[4.6765103e-09],Allowed
1345,[0.8811478],Blocked
1346,[0.00013862],Allowed
1347,[1.9177212e-05],Allowed
1348,[0.998881],Blocked
1349,[0.707462],Blocked
1350,[0.9402916],Blocked
1351,[0.56469244],Blocked
1352,[0.],Allowed
1353,[0.9704357],Blocked
1354,[6.308122e-05],Allowed
1355,[0.9944257],Blocked
1356,[0.97761947],Blocked
1357,[0.87433726],Blocked
1358,[2.4282424e-05],Allowed
1359,[0.00333489],Allowed
1360,[9.369156e-05],Allowed
1361,[0.0010455],Allowed
1362,[0.86927396],Blocked
1363,[0.9800232],Blocked
1364,[0.8456011],Blocked
1365,[0.00099259],Allowed
1366,[0.9629375],Blocked
1367,[0.98164326],Blocked
1368,[0.0044436],Allowed
1369,[4.4435e-05],Allowed
1370,[0.99992436],Blocked
1371,[0.5889164],Blocked
1372,[0.00084831],Allowed
1373,[0.0002239],Allowed
1374,[0.9999925],Blocked
1375,[0.00099545],Allowed
1376,[0.00020092],Allowed
1377,[0.627989],Blocked
1378,[0.00099004],Allowed
1379,[0.99999726],Blocked
1380,[0.75894976],Blocked
1381,[0.91097265],Blocked
1382,[0.00098392],Allowed
1383,[0.00066153],Allowed
1384,[0.86434436],Blocked
1385,[0.99993926],Blocked
1386,[0.01030549],Allowed
1387,[0.99831885],Blocked
1388,[2.2230788e-05],Allowed
1389,[1.1336105e-05],Allowed
1390,[0.00080543],Allowed
1391,[0.58116204],Blocked
1392,[0.01014001],Allowed
1393,[0.6587093],Blocked
1394,[0.0013613],Allowed
1395,[0.04486705],Allowed
1396,[0.00019904],Allowed
1397,[0.00158527],Allowed
1398,[0.0010536],Allowed
1399,[0.9710927],Blocked
1400,[0.86620915],Blocked
1401,[0.9527431],Blocked
1402,[0.00856988],Allowed
1403,[8.550903e-06],Allowed
1404,[0.00372089],Allowed
1405,[0.00081302],Allowed
1406,[0.00016005],Allowed
1407,[0.0013399],Allowed
1408,[8.383884e-06],Allowed
1409,[0.8949508],Blocked
1410,[0.8583603],Blocked
1411,[0.998965],Blocked
1412,[0.94831693],Blocked
1413,[0.00019119],Allowed
1414,[0.9999946],Blocked
1415,[0.86555004],Blocked
1416,[0.8695309],Blocked
1417,[0.00020367],Allowed
1418,[0.00013784],Allowed
1419,[0.96237874],Blocked
1420,[0.0009467],Allowed
1421,[0.8165823],Blocked
1422,[0.79312575],Blocked
1423,[0.00089256],Allowed
1424,[0.99625367],Blocked
1425,[0.00089999],Allowed
1426,[0.00020025],Allowed
1427,[0.00101742],Allowed
1428,[0.92641574],Blocked
1429,[0.9999824],Blocked
1430,[0.8696623],Blocked
1431,[0.625864],Blocked
1432,[0.8150384],Blocked
1433,[0.7621434],Blocked
1434,[0.8292723],Blocked
1435,[0.9935881],Blocked
1436,[0.00019913],Allowed
1437,[0.9907655],Blocked
1438,[0.00098025],Allowed
1439,[1.0145686e-07],Allowed
1440,[0.9999895],Blocked
1441,[0.98199606],Blocked
1442,[0.00095473],Allowed
1443,[0.00010416],Allowed
1444,[2.4397299e-05],Allowed
1445,[0.9961775],Blocked
1446,[0.00019625],Allowed
1447,[0.9988946],Blocked
1448,[0.99931294],Blocked
1449,[0.8135833],Blocked
1450,[5.9262848e-06],Allowed
1451,[1.0984641e-05],Allowed
1452,[0.00507638],Allowed
1453,[1.0255421e-05],Allowed
1454,[0.00092201],Allowed
1455,[0.99999946],Blocked
1456,[0.65967244],Blocked
1457,[0.0009662],Allowed
1458,[0.00172764],Allowed
1459,[0.55490166],Blocked
1460,[0.00022678],Allowed
1461,[1.3526893e-05],Allowed
1462,[0.36430603],Allowed
1463,[0.95549774],Blocked
1464,[0.00102582],Allowed
1465,[0.9993873],Blocked
1466,[0.06690381],Allowed
1467,[0.00083414],Allowed
1468,[0.00071309],Allowed
1469,[0.9999912],Blocked
1470,[2.7098306e-06],Allowed
1471,[0.00110077],Allowed
1472,[7.0665087e-06],Allowed
1473,[0.00023897],Allowed
1474,[0.72348],Blocked
1475,[1.6700435e-05],Allowed
1476,[0.49145365],Allowed
1477,[0.0004787],Allowed
1478,[0.00095141],Allowed
1479,[0.24460295],Allowed
1480,[0.0007705],Allowed
1481,[2.6996497e-06],Allowed
1482,[0.96636736],Blocked
1483,[0.0001805],Allowed
1484,[0.00099587],Allowed
1485,[0.9840852],Blocked
1486,[0.69798803],Blocked
1487,[0.00108298],Allowed
1488,[0.9998865],Blocked
1489,[0.00483988],Allowed
1490,[0.00014142],Allowed
1491,[0.9999746],Blocked
1492,[0.0010215],Allowed
1493,[0.00201722],Allowed
1494,[0.96558124],Blocked
1495,[0.00062391],Allowed
1496,[0.5502397],Blocked
1497,[0.99512136],Blocked
1498,[0.87061596],Blocked
1499,[0.00014004],Allowed
1500,[0.99645823],Blocked
1501,[0.00011723],Allowed
1502,[0.9941635],Blocked
1503,[0.85416096],Blocked
1504,[0.00096658],Allowed
1505,[0.72601426],Blocked
1506,[0.873017],Blocked
1507,[0.00093121],Allowed
1508,[0.9740734],Blocked
1509,[0.42072752],Allowed
1510,[0.00331027],Allowed
1511,[0.77163017],Blocked
1512,[0.99108344],Blocked
1513,[7.87814e-09],Allowed
1514,[1.26830755e-05],Allowed
1515,[0.0022364],Allowed
1516,[0.03159671],Allowed
1517,[0.00355521],Allowed
1518,[1.17537775e-05],Allowed
1519,[0.9997085],Blocked
1520,[0.92707497],Blocked
1521,[2.391885e-07],Allowed
1522,[0.9966295],Blocked
1523,[8.701909e-06],Allowed
1524,[0.00124344],Allowed
1525,[1.2994767e-05],Allowed
1526,[0.95391],Blocked
1527,[0.99398035],Blocked
1528,[0.865832],Blocked
1529,[0.9176721],Blocked
1530,[2.2771465e-06],Allowed
1531,[0.00253923],Allowed
1532,[0.96048665],Blocked
1533,[0.00026144],Allowed
1534,[0.00013579],Allowed
1535,[0.93333477],Blocked
1536,[0.00103625],Allowed
1537,[0.00080089],Allowed
1538,[2.7076917e-06],Allowed
1539,[0.00017455],Allowed
1540,[3.7909895e-06],Allowed
1541,[0.00016131],Allowed
1542,[0.9999051],Blocked
1543,[0.71578217],Blocked
1544,[0.9999122],Blocked
1545,[0.00031694],Allowed
1546,[0.9997992],Blocked
1547,[0.7688089],Blocked
1548,[0.00016474],Allowed
1549,[0.8590349],Blocked
1550,[0.00097786],Allowed
1551,[0.94867706],Blocked
1552,[0.00095068],Allowed
1553,[0.00090177],Allowed
1554,[0.00100449],Allowed
1555,[0.4394139],Allowed
1556,[0.86285406],Blocked
1557,[0.00239686],Allowed
1558,[0.00016839],Allowed
1559,[0.00039015],Allowed
1560,[0.00511783],Allowed
1561,[9.55547e-07],Allowed
1562,[0.99984896],Blocked
1563,[0.85664165],Blocked
1564,[0.99997294],Blocked
1565,[0.00817702],Allowed
1566,[0.00213463],Allowed
1567,[0.87804985],Blocked
1568,[0.00085209],Allowed
1569,[0.99996084],Blocked
1570,[0.00131653],Allowed
1571,[0.00109383],Allowed
1572,[0.5954495],Blocked
1573,[0.00449867],Allowed
1574,[0.9408221],Blocked
1575,[0.79276407],Blocked
1576,[0.9999929],Blocked
1577,[0.8045892],Blocked
1578,[0.9609858],Blocked
1579,[0.40658784],Allowed
1580,[0.00012896],Allowed
1581,[0.8398563],Blocked
1582,[0.00147128],Allowed
1583,[0.00106442],Allowed
1584,[0.0009093],Allowed
1585,[0.99976766],Blocked
1586,[0.00400836],Allowed
1587,[0.8597859],Blocked
1588,[0.9570262],Blocked
1589,[0.00089911],Allowed
1590,[0.8728003],Blocked
1591,[2.0403791e-05],Allowed
1592,[0.00107859],Allowed
1593,[0.8739764],Blocked
1594,[0.00755521],Allowed
1595,[0.00104775],Allowed
1596,[0.00094036],Allowed
1597,[0.94639677],Blocked
1598,[0.23652945],Allowed
1599,[1.1328853e-05],Allowed
1600,[1.1510328e-05],Allowed
1601,[0.00101588],Allowed
1602,[8.710306e-05],Allowed
1603,[0.00014046],Allowed
1604,[5.005017e-06],Allowed
1605,[8.603578e-07],Allowed
1606,[0.00105699],Allowed
1607,[0.89712733],Blocked
1608,[0.00250255],Allowed
1609,[0.99638903],Blocked
1610,[0.99121046],Blocked
1611,[0.00114652],Allowed
1612,[0.00117868],Allowed
1613,[0.2437404],Allowed
1614,[0.86933744],Blocked
1615,[1.3974056e-05],Allowed
1616,[0.9999509],Blocked
1617,[0.84944475],Blocked
1618,[1.3896511e-05],Allowed
1619,[0.9471989],Blocked
1620,[0.89105666],Blocked
1621,[0.86130714],Blocked
1622,[2.467669e-05],Allowed
1623,[0.19558133],Allowed
1624,[0.00099684],Allowed
1625,[3.716072e-05],Allowed
1626,[0.00103501],Allowed
1627,[0.8033746],Blocked
1628,[0.01146509],Allowed
1629,[2.3771987e-19],Allowed
1630,[0.91654795],Blocked
1631,[0.00110642],Allowed
1632,[0.07224344],Allowed
1633,[0.00077317],Allowed
1634,[0.00090759],Allowed
1635,[0.00201239],Allowed
1636,[0.9723353],Blocked
1637,[0.9648618],Blocked
1638,[0.01155964],Allowed
1639,[0.0002039],Allowed
1640,[0.0009429],Allowed
1641,[0.59411776],Blocked
1642,[0.96112],Blocked
1643,[0.0035432],Allowed
1644,[0.00203312],Allowed
1645,[0.00151475],Allowed
1646,[0.7388141],Blocked
1647,[0.99995065],Blocked
1648,[0.00010799],Allowed
1649,[0.9999164],Blocked
1650,[0.00059505],Allowed
1651,[0.95026356],Blocked
1652,[0.75494623],Blocked
1653,[0.22540356],Allowed
1654,[0.00390945],Allowed
1655,[0.0030131],Allowed
1656,[0.00164187],Allowed
1657,[0.86756045],Blocked
1658,[0.00094457],Allowed
1659,[0.00445897],Allowed
1660,[0.6131276],Blocked
1661,[0.8123644],Blocked
1662,[0.44143105],Allowed
1663,[0.00489568],Allowed
1664,[0.00019373],Allowed
1665,[0.59871554],Blocked
1666,[0.9218537],Blocked
1667,[0.00090876],Allowed
1668,[0.00091457],Allowed
1669,[0.9999097],Blocked
1670,[0.9212872],Blocked
1671,[0.00038998],Allowed
1672,[0.91156936],Blocked
1673,[0.24940506],Allowed
1674,[0.7347319],Blocked
1675,[0.99809134],Blocked
1676,[0.9274394],Blocked
1677,[0.99875],Blocked
1678,[0.99951804],Blocked
1679,[0.99863327],Blocked
1680,[0.00444641],Allowed
1681,[0.00124821],Allowed
1682,[0.87256354],Blocked
1683,[0.00018715],Allowed
1684,[0.03380931],Allowed
1685,[0.0033392],Allowed
1686,[0.00302441],Allowed
1687,[0.97017795],Blocked
1688,[0.00024566],Allowed
1689,[0.00014352],Allowed
1690,[0.36483055],Allowed
1691,[0.00089236],Allowed
1692,[4.1661136e-05],Allowed
1693,[0.8448246],Blocked
1694,[0.6895507],Blocked
1695,[0.24620336],Allowed
1696,[0.8453294],Blocked
1697,[0.96665686],Blocked
1698,[0.0060945],Allowed
1699,[0.00095816],Allowed
1700,[0.00060498],Allowed
1701,[0.97653526],Blocked
1702,[0.93164355],Blocked
1703,[0.8632889],Blocked
1704,[2.3135659e-05],Allowed
1705,[0.00014612],Allowed
1706,[1.646476e-05],Allowed
1707,[0.00092097],Allowed
1708,[0.87229633],Blocked
1709,[0.98724645],Blocked
1710,[0.00086715],Allowed
1711,[0.9977974],Blocked
1712,[0.00090138],Allowed
1713,[0.162127],Allowed
1714,[0.00242185],Allowed
1715,[0.00099852],Allowed
1716,[1.0150183e-05],Allowed
1717,[0.00090671],Allowed
1718,[0.9999408],Blocked
1719,[0.00096908],Allowed
1720,[0.98393345],Blocked
1721,[0.00028494],Allowed
1722,[0.00099598],Allowed
1723,[0.88525033],Blocked
1724,[0.9630243],Blocked
1725,[0.01520914],Allowed
1726,[0.00113329],Allowed
1727,[5.2300074e-05],Allowed
1728,[3.3063905e-13],Allowed
1729,[9.123419e-05],Allowed
1730,[0.7724183],Blocked
1731,[0.02424943],Allowed
1732,[1.52158045e-05],Allowed
1733,[0.00147908],Allowed
1734,[0.9178895],Blocked
1735,[1.3356914e-05],Allowed
1736,[0.5894811],Blocked
1737,[0.99233866],Blocked
1738,[0.00067619],Allowed
1739,[0.18361469],Allowed
1740,[0.9620331],Blocked
1741,[0.58565557],Blocked
1742,[0.9595213],Blocked
1743,[0.00023082],Allowed
1744,[2.1563523e-05],Allowed
1745,[0.00120119],Allowed
1746,[0.88460565],Blocked
1747,[6.6295033e-06],Allowed
1748,[0.00481697],Allowed
1749,[0.0028339],Allowed
1750,[0.86968],Blocked
1751,[0.5302115],Blocked
1752,[0.00022893],Allowed
1753,[0.00073619],Allowed
1754,[0.75492555],Blocked
1755,[0.9997528],Blocked
1756,[1.7211309e-05],Allowed
1757,[0.00095192],Allowed
1758,[0.01180787],Allowed
1759,[0.98506564],Blocked
1760,[0.8604956],Blocked
1761,[0.9999698],Blocked
1762,[0.92266256],Blocked
1763,[0.00013711],Allowed
1764,[0.8679837],Blocked
1765,[5.1962623e-05],Allowed
1766,[0.9555788],Blocked
1767,[0.20598729],Allowed
1768,[0.9999633],Blocked
1769,[0.00091437],Allowed
1770,[0.99839586],Blocked
1771,[0.98015285],Blocked
1772,[0.8997436],Blocked
1773,[0.001953],Allowed
1774,[0.0007669],Allowed
1775,[0.00062035],Allowed
1776,[0.99989504],Blocked
